Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-07-31 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.53
2015-08-03 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.846
2015-08-04 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.718
2015-08-05 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.994
2015-08-06 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.254
2015-08-07 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-1.026
2015-08-10 00:00:00+05:30,BULL,OOL,TR,BEAR,-1.287
2015-08-11 00:00:00+05:30,BEAR,OIM,TR,TR,-0.522
2015-08-12 00:00:00+05:30,TR,OOL,TR,BEAR,-5.584
2015-08-13 00:00:00+05:30,TR,OOL,BEAR,BEAR,-5.831
2015-08-14 00:00:00+05:30,BULL,OOL,BEAR,BULL,5.773
2015-08-17 00:00:00+05:30,BEAR,OOH,BULL,BULL,4.186
2015-08-18 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.417
2015-08-19 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.989
2015-08-20 00:00:00+05:30,BEAR,OOL,TR,BEAR,-0.875
2015-08-21 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.353
2015-08-24 00:00:00+05:30,BULL,OBR,BULL,BEAR,-10.092
2015-08-25 00:00:00+05:30,TR,OOL,BEAR,BULL,6.386
2015-08-26 00:00:00+05:30,BULL,OIM,TR,TR,0.363
2015-08-27 00:00:00+05:30,TR,OOH,TR,BULL,3.805
2015-08-28 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.98
2015-08-31 00:00:00+05:30,BEAR,OIM,TR,BULL,2.09
2015-09-01 00:00:00+05:30,BEAR,OIM,TR,BEAR,-5.306
2015-09-02 00:00:00+05:30,TR,OIM,BEAR,BEAR,-4.033
2015-09-03 00:00:00+05:30,BEAR,OIM,BEAR,BULL,5.417
2015-09-04 00:00:00+05:30,BEAR,OIM,BULL,TR,0.142
2015-09-07 00:00:00+05:30,BEAR,OOH,TR,BEAR,-7.3
2015-09-08 00:00:00+05:30,BULL,OIM,BEAR,BULL,5.278
2015-09-09 00:00:00+05:30,TR,OAR,BULL,BULL,1.038
