Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-07-24 00:00:00+05:30,TR,OOL,TR,BEAR,-1.384
2015-07-27 00:00:00+05:30,BULL,OBR,BEAR,TR,-0.141
2015-07-28 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.673
2015-07-29 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.195
2015-07-30 00:00:00+05:30,BEAR,OOH,TR,BULL,0.926
2015-07-31 00:00:00+05:30,TR,OIM,TR,BEAR,-2.551
2015-08-03 00:00:00+05:30,BEAR,OIM,TR,TR,0.295
2015-08-04 00:00:00+05:30,BULL,OOH,TR,BULL,1.801
2015-08-05 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.294
2015-08-06 00:00:00+05:30,TR,OOL,BEAR,BEAR,-2.229
2015-08-07 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.821
2015-08-10 00:00:00+05:30,TR,OAR,TR,BEAR,-1.315
2015-08-11 00:00:00+05:30,BULL,OIM,BEAR,TR,-0.441
2015-08-12 00:00:00+05:30,BEAR,OOL,TR,BEAR,-5.037
2015-08-13 00:00:00+05:30,TR,OIM,BEAR,BEAR,-3.044
2015-08-14 00:00:00+05:30,TR,OIM,TR,BULL,1.72
2015-08-17 00:00:00+05:30,TR,OOH,TR,BULL,2.799
2015-08-18 00:00:00+05:30,TR,OIM,TR,BULL,0.659
2015-08-19 00:00:00+05:30,TR,OIM,TR,BEAR,-2.425
2015-08-20 00:00:00+05:30,TR,OBR,BEAR,TR,-0.522
2015-08-21 00:00:00+05:30,BEAR,OBR,TR,BULL,1.987
2015-08-24 00:00:00+05:30,BEAR,OBR,TR,BEAR,-7.803
2015-08-25 00:00:00+05:30,BEAR,OOL,BEAR,BULL,5.036
2015-08-26 00:00:00+05:30,BEAR,OIM,TR,BULL,4.69
2015-08-27 00:00:00+05:30,BULL,OOH,TR,BULL,3.706
2015-08-28 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.935
2015-08-31 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.208
2015-09-01 00:00:00+05:30,BULL,OIM,BULL,TR,-0.372
2015-09-02 00:00:00+05:30,TR,OIM,TR,BEAR,-2.293
2015-09-03 00:00:00+05:30,BULL,OOL,BEAR,BULL,1.232
2015-09-04 00:00:00+05:30,BEAR,OIM,BULL,BEAR,-4.301
2015-09-07 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.483
2015-09-08 00:00:00+05:30,TR,OIM,TR,BULL,2.302
2015-09-09 00:00:00+05:30,BULL,OOH,BULL,BULL,2.06
2015-09-10 00:00:00+05:30,TR,OIM,TR,BULL,3.015
2015-09-11 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.491
2015-09-14 00:00:00+05:30,BULL,OIM,BEAR,BULL,1.34
2015-09-15 00:00:00+05:30,BEAR,OIM,BULL,TR,-0.586
2015-09-16 00:00:00+05:30,TR,OIM,BEAR,BULL,1.062
2015-09-18 00:00:00+05:30,TR,OAR,BULL,BULL,2.666
2015-09-21 00:00:00+05:30,BULL,OOH,BULL,BULL,3.424
2015-09-22 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.176
2015-09-23 00:00:00+05:30,BULL,OBR,BEAR,TR,-0.05
2015-09-24 00:00:00+05:30,TR,OIM,TR,TR,0.502
2015-09-28 00:00:00+05:30,TR,OIM,TR,BEAR,-2.746
2015-09-29 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.32
2015-09-30 00:00:00+05:30,BULL,OOH,TR,BULL,2.941
2015-10-01 00:00:00+05:30,BULL,OAR,BULL,BEAR,-1.249
2015-10-05 00:00:00+05:30,BULL,OAR,TR,BULL,2.706
2015-10-06 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-2.862
2015-10-07 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.361
2015-10-08 00:00:00+05:30,TR,OOL,BEAR,BEAR,-2.533
2015-10-09 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.031
2015-10-12 00:00:00+05:30,TR,OOL,BEAR,TR,0.254
2015-10-13 00:00:00+05:30,TR,OOL,TR,BULL,0.612
2015-10-14 00:00:00+05:30,BEAR,OIM,TR,BEAR,-2.748
2015-10-15 00:00:00+05:30,BULL,OIM,BEAR,TR,0.155
2015-10-16 00:00:00+05:30,BEAR,OIM,TR,TR,0.052
2015-10-19 00:00:00+05:30,TR,OOH,TR,BEAR,-0.773
2015-10-20 00:00:00+05:30,BULL,OIM,TR,TR,-0.051
2015-10-21 00:00:00+05:30,TR,OIM,TR,TR,0.204
2015-10-23 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.064
2015-10-26 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-3.227
2015-10-27 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.735
2015-10-28 00:00:00+05:30,TR,OIM,BULL,TR,-0.315
2015-10-29 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.652
2015-10-30 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.213
2015-11-02 00:00:00+05:30,BULL,OOL,TR,TR,-0.374
2015-11-03 00:00:00+05:30,TR,OAR,TR,BULL,1.628
2015-11-04 00:00:00+05:30,BULL,OAR,BULL,BULL,2.309
2015-11-05 00:00:00+05:30,BEAR,OOH,BULL,BULL,1.373
2015-11-06 00:00:00+05:30,BEAR,OBR,TR,TR,-0.558
2015-11-09 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-1.342
2015-11-10 00:00:00+05:30,TR,OIM,TR,BEAR,-0.844
2015-11-11 00:00:00+05:30,TR,OAR,TR,TR,0.0
2015-11-13 00:00:00+05:30,BULL,OBR,TR,TR,0.56
2015-11-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.729
2015-11-17 00:00:00+05:30,TR,OIM,TR,TR,0.17
2015-11-18 00:00:00+05:30,TR,OOH,TR,BEAR,-3.917
2015-11-19 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.155
2015-11-20 00:00:00+05:30,TR,OIM,TR,BULL,0.761
2015-11-23 00:00:00+05:30,TR,OIM,TR,BEAR,-2.198
2015-11-24 00:00:00+05:30,TR,OOL,BEAR,TR,-0.118
2015-11-26 00:00:00+05:30,TR,OIM,TR,TR,0.412
2015-11-27 00:00:00+05:30,TR,OOH,TR,BULL,2.512
