Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2025-01-15 00:00:00+05:30,TR,OOH,TR,BEAR,-98.942
2025-01-16 00:00:00+05:30,BULL,OOL,TR,BEAR,-98.961
2025-01-17 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.062
2025-01-20 00:00:00+05:30,BULL,OOH,TR,BEAR,-98.954
2025-01-21 00:00:00+05:30,TR,OOL,TR,BEAR,-1.262
2025-01-22 00:00:00+05:30,BULL,OOL,TR,BEAR,-99.023
2025-01-23 00:00:00+05:30,TR,OOH,TR,BULL,10029.284
2025-01-24 00:00:00+05:30,TR,OOH,BEAR,BULL,0.639
2025-01-27 00:00:00+05:30,BEAR,OOH,TR,BULL,10367.905
2025-01-28 00:00:00+05:30,BEAR,OOL,BEAR,BULL,7.225
2025-01-29 00:00:00+05:30,BULL,OOL,TR,BULL,1.297
2025-01-30 00:00:00+05:30,BULL,OOL,TR,BULL,9528.08
2025-01-31 00:00:00+05:30,BULL,OOL,TR,BEAR,-98.969
2025-02-01 00:00:00+05:30,BULL,OOL,TR,BULL,1.744
2025-02-03 00:00:00+05:30,BULL,OBR,TR,BULL,1.445
2025-02-04 00:00:00+05:30,BULL,OOL,BULL,BEAR,-0.712
2025-02-05 00:00:00+05:30,BULL,OOL,TR,BULL,9531.812
2025-02-06 00:00:00+05:30,BULL,OOL,BULL,BEAR,-98.997
2025-02-07 00:00:00+05:30,TR,OOL,TR,BULL,9213.894
2025-02-10 00:00:00+05:30,BULL,OOH,TR,BULL,1.331
2025-02-11 00:00:00+05:30,BULL,OOH,TR,BEAR,-99.02
2025-02-12 00:00:00+05:30,BEAR,OOH,BEAR,BULL,4.773
2025-02-13 00:00:00+05:30,BEAR,OOH,BEAR,BEAR,-0.67
2025-02-14 00:00:00+05:30,BEAR,OOH,TR,BULL,10651.561
2025-02-17 00:00:00+05:30,TR,OOH,TR,BULL,2.635
2025-02-18 00:00:00+05:30,TR,OOH,TR,BEAR,-99.088
2025-02-19 00:00:00+05:30,TR,OOH,BEAR,TR,0.294
2025-02-20 00:00:00+05:30,TR,OOL,BEAR,BULL,11084.663
2025-02-21 00:00:00+05:30,TR,OOH,BULL,BEAR,-99.085
2025-02-24 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-99.044
2025-02-25 00:00:00+05:30,BULL,OOL,TR,BEAR,-1.997
2025-02-27 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-1.019
