Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2023-01-16 00:00:00+05:30,TR,OOH,TR,BEAR,-0.659
2023-01-17 00:00:00+05:30,TR,OOL,BEAR,TR,-0.592
2023-01-18 00:00:00+05:30,TR,OIM,TR,TR,0.163
2023-01-19 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.777
2023-01-20 00:00:00+05:30,TR,OOL,TR,TR,-0.59
2023-01-23 00:00:00+05:30,TR,OIM,TR,TR,0.293
2023-01-24 00:00:00+05:30,TR,OIM,TR,TR,0.206
2023-01-25 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.52
2023-01-27 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.964
2023-01-30 00:00:00+05:30,TR,OBR,BEAR,BEAR,-1.947
2023-01-31 00:00:00+05:30,BEAR,OIM,TR,TR,-0.061
2023-02-01 00:00:00+05:30,TR,OOH,BEAR,BEAR,-9.394
2023-02-02 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.876
2023-02-03 00:00:00+05:30,BEAR,OOH,BULL,TR,0.369
2023-02-06 00:00:00+05:30,BEAR,OOH,TR,TR,-0.158
2023-02-07 00:00:00+05:30,BULL,OIM,TR,TR,0.025
2023-02-08 00:00:00+05:30,BULL,OOL,TR,TR,0.139
2023-02-09 00:00:00+05:30,BEAR,OAR,BULL,TR,0.327
2023-02-10 00:00:00+05:30,BEAR,OAR,TR,BEAR,-0.933
2023-02-13 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.019
2023-02-14 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-1.236
2023-02-15 00:00:00+05:30,BULL,OBR,BEAR,TR,-0.307
2023-02-16 00:00:00+05:30,TR,OAR,BULL,TR,-0.454
2023-02-17 00:00:00+05:30,TR,OOL,TR,TR,-0.34
2023-02-20 00:00:00+05:30,BEAR,OOH,TR,TR,-0.258
2023-02-21 00:00:00+05:30,TR,OIM,BEAR,TR,-0.2
2023-02-22 00:00:00+05:30,TR,OOL,TR,TR,-0.268
2023-02-23 00:00:00+05:30,BEAR,OIM,TR,TR,-0.413
2023-02-24 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.645
2023-02-27 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.682
2023-02-28 00:00:00+05:30,TR,OOL,BEAR,BULL,1.265
2023-03-01 00:00:00+05:30,BULL,OOH,BULL,BULL,1.903
2023-03-02 00:00:00+05:30,TR,OOH,BULL,TR,0.133
2023-03-03 00:00:00+05:30,TR,OAR,TR,BULL,1.001
2023-03-06 00:00:00+05:30,TR,OAR,TR,BEAR,-1.423
2023-03-08 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.912
2023-03-09 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.861
2023-03-10 00:00:00+05:30,BEAR,OOL,TR,TR,0.549
2023-03-13 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.626
2023-03-14 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-0.89
2023-03-15 00:00:00+05:30,TR,OIM,BEAR,BEAR,-0.874
2023-03-16 00:00:00+05:30,BEAR,OOL,TR,TR,0.21
2023-03-17 00:00:00+05:30,TR,OIM,BEAR,TR,0.086
2023-03-20 00:00:00+05:30,TR,OIM,BULL,TR,-0.225
2023-03-21 00:00:00+05:30,TR,OOH,TR,TR,-0.434
2023-03-22 00:00:00+05:30,TR,OOL,BEAR,TR,-0.339
2023-03-23 00:00:00+05:30,TR,OOL,TR,BEAR,-0.837
2023-03-24 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.545
2023-03-27 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.685
