Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-06-09 00:00:00+05:30,BULL,OOL,TR,BULL,4.545
2015-06-10 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2015-06-11 00:00:00+05:30,TR,OOH,BULL,BULL,2.174
2015-06-12 00:00:00+05:30,TR,OIM,TR,BULL,2.174
2015-06-15 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-06-16 00:00:00+05:30,TR,OOH,TR,BULL,1.075
2015-06-17 00:00:00+05:30,BULL,OOH,TR,TR,0.0
2015-06-18 00:00:00+05:30,BULL,OOH,BULL,BULL,2.083
2015-06-19 00:00:00+05:30,TR,OOH,BULL,BULL,5.102
2015-06-22 00:00:00+05:30,TR,OOH,BULL,BULL,3.846
2015-06-23 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.852
2015-06-24 00:00:00+05:30,TR,OIM,BEAR,TR,0.0
2015-06-25 00:00:00+05:30,TR,OOL,TR,BULL,3.846
2015-06-26 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2015-06-29 00:00:00+05:30,BULL,OBR,TR,BULL,2.83
2015-06-30 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2015-07-01 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-07-02 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.818
2015-07-03 00:00:00+05:30,TR,OOL,TR,BULL,0.909
2015-07-06 00:00:00+05:30,BULL,OIM,BULL,TR,0.0
2015-07-07 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-07-08 00:00:00+05:30,BEAR,OIM,TR,BEAR,-4.545
2015-07-09 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.961
2015-07-10 00:00:00+05:30,TR,OOL,BEAR,TR,0.0
2015-07-13 00:00:00+05:30,BULL,OIM,TR,TR,0.0
2015-07-14 00:00:00+05:30,BEAR,OIM,TR,BULL,2.0
2015-07-15 00:00:00+05:30,TR,OOH,TR,BULL,0.98
2015-07-16 00:00:00+05:30,TR,OOH,TR,BULL,0.962
2015-07-17 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.952
2015-07-20 00:00:00+05:30,BEAR,OIM,TR,BULL,1.961
2015-07-21 00:00:00+05:30,TR,OIM,TR,BEAR,-1.923
2015-07-22 00:00:00+05:30,BEAR,OOH,BEAR,TR,0.0
2015-07-23 00:00:00+05:30,BULL,OOH,TR,BEAR,-0.962
2015-07-24 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.962
2015-07-27 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.971
2015-07-28 00:00:00+05:30,BULL,OIM,TR,BULL,0.943
2015-07-29 00:00:00+05:30,TR,OAR,BULL,BULL,0.926
2015-07-30 00:00:00+05:30,TR,OOH,TR,BEAR,-1.818
2015-07-31 00:00:00+05:30,TR,OOL,BEAR,BULL,0.917
2015-08-03 00:00:00+05:30,BULL,OIM,BULL,BULL,2.703
2015-08-04 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.885
2015-08-05 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.77
2015-08-06 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.679
2015-08-07 00:00:00+05:30,BEAR,OIM,TR,TR,0.0
2015-08-10 00:00:00+05:30,TR,OIM,TR,BEAR,-1.818
2015-08-11 00:00:00+05:30,BEAR,OOL,TR,BULL,1.852
2015-08-12 00:00:00+05:30,BEAR,OOH,BEAR,BEAR,-1.852
2015-08-13 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.926
2015-08-14 00:00:00+05:30,TR,OOH,BULL,BULL,0.935
2015-08-17 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-08-18 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-08-19 00:00:00+05:30,TR,OOL,TR,TR,0.0
2015-08-20 00:00:00+05:30,TR,OOH,TR,BEAR,-1.852
2015-08-21 00:00:00+05:30,TR,OBR,BEAR,BULL,0.943
2015-08-24 00:00:00+05:30,BULL,OBR,BULL,BEAR,-5.769
2015-08-25 00:00:00+05:30,TR,OOL,BEAR,TR,0.0
2015-08-26 00:00:00+05:30,BEAR,OIM,TR,BULL,1.01
2015-08-27 00:00:00+05:30,BULL,OIM,TR,TR,0.0
2015-08-28 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2015-08-31 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-09-01 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-2.0
2015-09-02 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.99
2015-09-03 00:00:00+05:30,BULL,OAR,TR,TR,0.0
2015-09-04 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2015-09-07 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.98
2015-09-08 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.0
2015-09-09 00:00:00+05:30,TR,OOH,TR,BEAR,-0.98
2015-09-10 00:00:00+05:30,TR,OOL,BEAR,BULL,1.0
2015-09-11 00:00:00+05:30,TR,OOH,TR,BEAR,-0.98
2015-09-14 00:00:00+05:30,TR,OOH,BEAR,BULL,0.98
2015-09-15 00:00:00+05:30,TR,OOH,TR,BULL,1.942
2015-09-16 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2015-09-18 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.961
2015-09-21 00:00:00+05:30,TR,OOL,BEAR,BULL,1.02
2015-09-22 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.041
2015-09-23 00:00:00+05:30,TR,OOL,BEAR,TR,0.0
2015-09-24 00:00:00+05:30,BULL,OOH,TR,TR,0.0
2015-09-28 00:00:00+05:30,BULL,OOL,TR,BEAR,-2.041
2015-09-29 00:00:00+05:30,BULL,OBR,TR,BULL,6.25
2015-09-30 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2015-10-01 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-10-05 00:00:00+05:30,TR,OOH,BEAR,BULL,0.971
2015-10-06 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-10-07 00:00:00+05:30,TR,OIM,TR,BEAR,-1.923
2015-10-08 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-0.98
2015-10-09 00:00:00+05:30,TR,OIM,BEAR,BEAR,-1.961
2015-10-12 00:00:00+05:30,TR,OOL,TR,BEAR,-1.0
